Date,SPY,QQQ,IWM,TLT,IEF,GLD,DBC,UUP,__CASH__
2023-10-30,0.0,0.02374287255453358,0.0,0.0,9.980068548214715e-06,0.0,0.0,0.023009799087782883,0.9532373482891353
2023-11-28,0.01562961092586925,0.06856883280273127,0.0036923719047650947,0.0,2.143871744762094e-06,0.011987184006825793,0.0,0.027608352625582793,0.872511503862481
2023-12-27,0.015463829027798937,0.09418521793913712,0.07781531416609351,0.0,1.5109554814958143e-08,0.01224785660909157,0.0,0.005912405412485312,0.7943753617358388
2024-01-26,0.022149870989674345,0.11357296816946104,0.08201337291733414,0.0015267120974645832,0.0,0.0,0.0,0.03286065063217946,0.7478764251938864
2024-02-26,0.02675818054425609,0.20866260116924945,0.08067282598509276,0.0015523920964027186,0.0,0.0,0.0,0.03313702807887117,0.6492169721261278
2024-03-25,0.0339872794199465,0.22083464570884606,0.08634559387915436,0.0007243323916734176,0.0,0.009033636186780637,0.0,0.058539832943815956,0.5905346794697831
2024-04-23,0.028783887452299883,0.2134441081978965,0.08611963308061568,0.0,0.0006841800514664283,0.023870384176232447,0.00933579067786272,0.09387311181501494,0.5438889045486115
2024-05-21,0.04244838249161535,0.17948017117869977,0.07590954463215738,0.0053193703476362144,0.023268839924758197,0.032322093694580674,0.02882103648353508,0.1243676312307509,0.4880629300162665
2024-06-20,0.05216407752854206,0.22161925840732538,0.058741208270474556,0.002693903515110415,0.023272908736542832,0.02710801670169959,0.026134394223773675,0.09904970229446004,0.48921653032207146
2024-07-19,0.052644219157540986,0.17726730255128864,0.05285015428551151,0.01643617598015308,0.06417161080360552,0.03167429945499757,0.03200299171899902,0.13349370588483245,0.43945954016307126
2024-08-16,0.056762651623244266,0.12922811097849232,0.049599818013278375,0.022391460340003118,0.09540783001310514,0.04058187669874819,0.04291325561334516,0.17236592871168277,0.3907490680081007
2024-09-16,0.059817573420323546,0.13917815675471853,0.047469306665846374,0.03835143735620007,0.10094102242605027,0.10593845305136086,5.859538745271382e-05,0.1477055368005955,0.3605399181374521
2024-10-14,0.0633216357388677,0.1740195752341126,0.03457517115360074,0.02269824940633502,0.08687216112018505,0.10425903192015529,0.009042302721096076,0.14332809675780125,0.3618837759478464
2024-11-11,0.06916944019604042,0.17460479700465908,0.051318561056300546,0.012968995490092273,0.09622450175857952,0.11022840496090124,0.004530895936527271,0.15090241415614572,0.330051989440754
2024-12-10,0.06742117723309973,0.1572318743667336,0.0721258346892711,9.834304443192529e-05,0.11237646808141706,0.11080923014351361,0.0,0.13681107427659725,0.3431259981649357
2025-01-10,0.06549239511049006,0.12104549929509822,0.06270843938753909,0.015076331698049597,0.14730257155631543,0.09446320770690886,0.01798238667519113,0.16892459547289007,0.30700457309751755
2025-02-10,0.0758148875637383,0.12182913066842455,0.04863268425903799,0.0038573633826742217,0.1250091857792265,0.15664613814950615,0.016805608420906233,0.15926683022254878,0.2921381715539373
2025-03-11,0.0746762367461041,0.06719821443245469,0.004889170678881685,0.00404440959491638,0.1310762422456814,0.2489344257981837,0.016318689054666543,0.16022117181705853,0.2926414396320529
2025-04-08,0.044903888676818236,0.021550211814443984,0.0015098453358511248,0.030953348283819796,0.14728089279281648,0.24999989742170453,0.008662234111933185,0.1501813008840336,0.3449583806785792
2025-05-07,0.05154796955252083,0.04269385841654843,0.0016062605138563398,0.026113935965221345,0.15614737041863483,0.25,0.00038235286084906903,0.1262839096735373,0.34522434259883183
2025-06-05,0.05994466782596268,0.054730332777273856,0.01279435247805517,0.03084592037654088,0.1369144606053902,0.18024869716010636,0.0,0.13478989239564126,0.3897316763810297
2025-07-07,0.08474301933278755,0.08332713807356827,0.05689141792567143,0.01427859694410593,0.13738350833119684,0.18226107182971257,2.6355353851534775e-05,0.11041778249329165,0.3306711097158142
2025-08-04,0.08345707538449616,0.08809489623620786,0.013354352280803516,0.012638874493995436,0.13946474314538013,0.2271893892942852,0.0,0.10562846742839649,0.33017220173643524
2025-09-02,0.09541866436623134,0.09058571755963502,0.05042304027525171,0.001004071304293928,0.10503637187044815,0.2476117449495168,3.830724882845946e-05,0.09546076004794822,0.3144213223778465
2025-09-30,0.12133382912792375,0.12293671479497949,0.04851905705494217,0.0016604631500752411,0.053510716459853815,0.24747057451506718,0.0016258063679361193,0.04972219295245765,0.3532206455767646
2025-10-28,0.13489941464905095,0.13050622429567324,0.05130239363809327,0.0025090503283560846,0.06347882532292808,0.1723127331099364,0.0,0.06299434499615965,0.3819970136598023
2025-11-25,0.11742165627492675,0.11686571255316255,0.024793670545885365,0.0024240952810670566,0.06356642085253196,0.24999964963582894,8.435800019934918e-05,0.06072782337701379,0.3641166134793843
2025-12-24,0.11211364503765678,0.12216880754495367,0.036590292303891166,0.0,0.02640611833974948,0.25,0.0,0.01894798135410484,0.433773155419644
2026-01-26,0.14729932875089213,0.13503411102543225,0.003940668442970975,0.00010659251288096496,2.1644180698492656e-05,0.24949470911842694,0.012211691546051805,0.00013953752898333773,0.4517517168936631
2026-02-24,0.13819433197696332,0.1310191231588268,1.0146506224094143e-06,0.000558647461877747,0.0,0.2236970407724993,0.00672476438083955,0.0012381570854408989,0.49856692051293006
