Date,Asset,prev_weight,target_weight,delta_weight,estimated_cost
2024-04-01,GLD,0.0,0.15,0.15,0.0001125
2024-04-01,__CASH__,1.0,0.85,-0.15000000000000002,0.00011250000000000002
2024-04-02,GLD,0.15,0.3,0.15,0.0001125
2024-04-02,__CASH__,0.85,0.7,-0.15000000000000002,0.00011250000000000002
2024-04-03,GLD,0.3,0.44999999999999996,0.14999999999999997,0.00011249999999999998
2024-04-03,__CASH__,0.7,0.5499999999999999,-0.15000000000000002,0.00011250000000000002
2024-04-04,GLD,0.44999999999999996,0.6,0.15000000000000002,0.00011250000000000002
2024-04-04,__CASH__,0.5499999999999999,0.39999999999999997,-0.14999999999999997,0.00011249999999999998
2024-04-05,GLD,0.6,0.75,0.15000000000000002,0.00011250000000000002
2024-04-05,__CASH__,0.39999999999999997,0.25,-0.14999999999999997,0.00011249999999999998
2024-04-08,GLD,0.75,0.9,0.15000000000000002,0.00011250000000000002
2024-04-08,__CASH__,0.25,0.1,-0.15,0.0001125
2024-04-09,GLD,0.9,1.0,0.09999999999999998,7.499999999999998e-05
2024-04-09,__CASH__,0.1,0.0,-0.1,7.5e-05
2024-04-10,GLD,1.0,0.85,-0.15000000000000002,0.00011250000000000002
2024-04-10,__CASH__,0.0,0.15,0.15,0.0001125
2024-04-11,GLD,0.85,1.0,0.15000000000000002,0.00011250000000000002
2024-04-11,__CASH__,0.15,0.0,-0.15,0.0001125
2024-04-12,GLD,1.0,0.85,-0.15000000000000002,0.00011250000000000002
2024-04-12,__CASH__,0.0,0.15,0.15,0.0001125
2024-04-15,GLD,0.85,1.0,0.15000000000000002,0.00011250000000000002
2024-04-15,__CASH__,0.15,0.0,-0.15,0.0001125
2024-04-22,GLD,1.0,0.85,-0.15000000000000002,0.00011250000000000002
2024-04-22,__CASH__,0.0,0.15,0.15,0.0001125
2024-04-23,GLD,0.85,0.7,-0.15000000000000002,0.00011250000000000002
2024-04-23,__CASH__,0.15,0.3,0.15,0.0001125
2024-04-24,GLD,0.7,0.5499999999999999,-0.15000000000000002,0.00011250000000000002
2024-04-24,__CASH__,0.3,0.44999999999999996,0.14999999999999997,0.00011249999999999998
2024-04-25,GLD,0.5499999999999999,0.39999999999999997,-0.14999999999999997,0.00011249999999999998
2024-04-25,__CASH__,0.44999999999999996,0.6,0.15000000000000002,0.00011250000000000002
2024-04-26,GLD,0.39999999999999997,0.25,-0.14999999999999997,0.00011249999999999998
2024-04-26,__CASH__,0.6,0.75,0.15000000000000002,0.00011250000000000002
2024-04-29,GLD,0.25,0.1,-0.15,0.0001125
2024-04-29,__CASH__,0.75,0.9,0.15000000000000002,0.00011250000000000002
2024-04-30,GLD,0.1,0.0,-0.1,7.5e-05
2024-04-30,__CASH__,0.9,1.0,0.09999999999999998,7.499999999999998e-05
2024-07-12,IWM,0.0,0.15,0.15,0.0001125
2024-07-12,__CASH__,1.0,0.85,-0.15000000000000002,0.00011250000000000002
2024-07-15,IWM,0.15,0.3,0.15,0.0001125
2024-07-15,__CASH__,0.85,0.7,-0.15000000000000002,0.00011250000000000002
2024-07-16,IWM,0.3,0.44999999999999996,0.14999999999999997,0.00011249999999999998
2024-07-16,__CASH__,0.7,0.5499999999999999,-0.15000000000000002,0.00011250000000000002
2024-07-17,IWM,0.44999999999999996,0.6,0.15000000000000002,0.00011250000000000002
2024-07-17,__CASH__,0.5499999999999999,0.39999999999999997,-0.14999999999999997,0.00011249999999999998
2024-07-18,IWM,0.6,0.75,0.15000000000000002,0.00011250000000000002
2024-07-18,__CASH__,0.39999999999999997,0.25,-0.14999999999999997,0.00011249999999999998
2024-07-19,IWM,0.75,0.6,-0.15000000000000002,0.00011250000000000002
2024-07-19,__CASH__,0.25,0.4,0.15000000000000002,0.00011250000000000002
2024-07-22,IWM,0.6,0.75,0.15000000000000002,0.00011250000000000002
2024-07-22,__CASH__,0.4,0.25,-0.15000000000000002,0.00011250000000000002
2024-07-23,IWM,0.75,0.9,0.15000000000000002,0.00011250000000000002
2024-07-23,__CASH__,0.25,0.1,-0.15,0.0001125
2024-07-24,IWM,0.9,0.75,-0.15000000000000002,0.00011250000000000002
2024-07-24,__CASH__,0.1,0.25,0.15,0.0001125
2024-07-25,IWM,0.75,0.9,0.15000000000000002,0.00011250000000000002
2024-07-25,__CASH__,0.25,0.1,-0.15,0.0001125
2024-07-26,IWM,0.9,1.0,0.09999999999999998,7.499999999999998e-05
2024-07-26,__CASH__,0.1,0.0,-0.1,7.5e-05
2024-08-01,IWM,1.0,0.85,-0.15000000000000002,0.00011250000000000002
2024-08-01,__CASH__,0.0,0.15,0.15,0.0001125
2024-08-02,IWM,0.85,0.7,-0.15000000000000002,0.00011250000000000002
2024-08-02,__CASH__,0.15,0.3,0.15,0.0001125
2024-08-05,IWM,0.7,0.595,-0.10499999999999998,7.874999999999999e-05
2024-08-05,TLT,0.0,0.15,0.15,0.0001125
2024-08-05,__CASH__,0.3,0.255,-0.044999999999999984,3.3749999999999994e-05
2024-08-06,IWM,0.595,0.47520134228187916,-0.11979865771812082,8.984899328859062e-05
2024-08-06,TLT,0.15,0.1197986577181208,-0.030201342281879193,2.2651006711409393e-05
2024-08-06,__CASH__,0.255,0.405,0.15000000000000002,0.00011250000000000002
2024-08-07,IWM,0.47520134228187916,0.35540268456375834,-0.11979865771812082,8.984899328859062e-05
2024-08-07,TLT,0.1197986577181208,0.08959731543624161,-0.030201342281879193,2.2651006711409393e-05
2024-08-07,__CASH__,0.405,0.555,0.15000000000000002,0.00011250000000000002
2024-08-08,IWM,0.35540268456375834,0.23560402684563753,-0.11979865771812082,8.984899328859062e-05
2024-08-08,TLT,0.08959731543624161,0.05939597315436241,-0.0302013422818792,2.26510067114094e-05
2024-08-08,__CASH__,0.555,0.7050000000000001,0.15000000000000002,0.00011250000000000002
2024-08-09,IWM,0.23560402684563753,0.11580536912751672,-0.1197986577181208,8.98489932885906e-05
2024-08-09,TLT,0.05939597315436241,0.029194630872483213,-0.030201342281879196,2.2651006711409396e-05
2024-08-09,__CASH__,0.7050000000000001,0.8550000000000001,0.15000000000000002,0.00011250000000000002
2024-08-12,IWM,0.11580536912751672,0.0,-0.11580536912751672,8.685402684563755e-05
2024-08-12,TLT,0.029194630872483213,0.0,-0.029194630872483213,2.189597315436241e-05
2024-08-12,__CASH__,0.8550000000000001,1.0,0.1449999999999999,0.00010874999999999992
2024-10-03,DBC,0.0,0.15,0.15,0.0001125
2024-10-03,__CASH__,1.0,0.85,-0.15000000000000002,0.00011250000000000002
2024-10-04,DBC,0.15,0.3,0.15,0.0001125
2024-10-04,__CASH__,0.85,0.7,-0.15000000000000002,0.00011250000000000002
2024-10-07,DBC,0.3,0.44999999999999996,0.14999999999999997,0.00011249999999999998
2024-10-07,__CASH__,0.7,0.5499999999999999,-0.15000000000000002,0.00011250000000000002
2024-10-08,DBC,0.44999999999999996,0.3,-0.14999999999999997,0.00011249999999999998
2024-10-08,__CASH__,0.5499999999999999,0.7,0.15000000000000002,0.00011250000000000002
2024-10-09,DBC,0.3,0.15000000000000002,-0.14999999999999997,0.00011249999999999998
2024-10-09,__CASH__,0.7,0.85,0.15000000000000002,0.00011250000000000002
2024-10-10,DBC,0.15000000000000002,0.0,-0.15000000000000002,0.00011250000000000002
2024-10-10,__CASH__,0.85,1.0,0.15000000000000002,0.00011250000000000002
2024-11-07,IWM,0.0,0.15,0.15,0.0001125
2024-11-07,__CASH__,1.0,0.85,-0.15000000000000002,0.00011250000000000002
2024-11-08,IWM,0.15,0.3,0.15,0.0001125
2024-11-08,__CASH__,0.85,0.7,-0.15000000000000002,0.00011250000000000002
2024-11-11,IWM,0.3,0.44999999999999996,0.14999999999999997,0.00011249999999999998
2024-11-11,__CASH__,0.7,0.5499999999999999,-0.15000000000000002,0.00011250000000000002
2024-11-12,IWM,0.44999999999999996,0.3,-0.14999999999999997,0.00011249999999999998
2024-11-12,__CASH__,0.5499999999999999,0.7,0.15000000000000002,0.00011250000000000002
2024-11-13,IWM,0.3,0.15000000000000002,-0.14999999999999997,0.00011249999999999998
2024-11-13,__CASH__,0.7,0.85,0.15000000000000002,0.00011250000000000002
2024-11-14,IWM,0.15000000000000002,0.0,-0.15000000000000002,0.00011250000000000002
2024-11-14,__CASH__,0.85,1.0,0.15000000000000002,0.00011250000000000002
2025-02-05,GLD,0.0,0.15,0.15,0.0001125
2025-02-05,__CASH__,1.0,0.85,-0.15000000000000002,0.00011250000000000002
2025-02-06,GLD,0.15,0.0,-0.15,0.0001125
2025-02-06,__CASH__,0.85,1.0,0.15000000000000002,0.00011250000000000002
2025-02-10,GLD,0.0,0.15,0.15,0.0001125
2025-02-10,__CASH__,1.0,0.85,-0.15000000000000002,0.00011250000000000002
2025-02-11,GLD,0.15,0.0,-0.15,0.0001125
2025-02-11,__CASH__,0.85,1.0,0.15000000000000002,0.00011250000000000002
2025-05-07,QQQ,0.0,0.15,0.15,0.0001125
2025-05-07,__CASH__,1.0,0.85,-0.15000000000000002,0.00011250000000000002
2025-05-08,IWM,0.0,0.058823529411764705,0.058823529411764705,4.4117647058823526e-05
2025-05-08,QQQ,0.15,0.18235294117647058,0.032352941176470584,2.426470588235294e-05
2025-05-08,SPY,0.0,0.058823529411764705,0.058823529411764705,4.4117647058823526e-05
2025-05-08,__CASH__,0.85,0.7,-0.15000000000000002,0.00011250000000000002
2025-05-09,IWM,0.058823529411764705,0.02941176470588236,-0.029411764705882346,2.205882352941176e-05
2025-05-09,QQQ,0.18235294117647058,0.0911764705882353,-0.09117647058823528,6.838235294117646e-05
2025-05-09,SPY,0.058823529411764705,0.02941176470588236,-0.029411764705882346,2.205882352941176e-05
2025-05-09,__CASH__,0.7,0.85,0.15000000000000002,0.00011250000000000002
2025-05-12,IWM,0.02941176470588236,0.08304498269896193,0.053633217993079574,4.0224913494809675e-05
2025-05-12,QQQ,0.0911764705882353,0.13391003460207612,0.04273356401384082,3.205017301038061e-05
2025-05-12,SPY,0.02941176470588236,0.08304498269896193,0.053633217993079574,4.0224913494809675e-05
2025-05-12,__CASH__,0.85,0.7,-0.15000000000000002,0.00011250000000000002
2025-05-13,IWM,0.08304498269896193,0.1366782006920415,0.053633217993079574,4.0224913494809675e-05
2025-05-13,QQQ,0.13391003460207612,0.17664359861591694,0.04273356401384082,3.205017301038061e-05
2025-05-13,SPY,0.08304498269896193,0.1366782006920415,0.053633217993079574,4.0224913494809675e-05
2025-05-13,__CASH__,0.7,0.5499999999999999,-0.15000000000000002,0.00011250000000000002
2025-05-14,IWM,0.1366782006920415,0.21604328005712087,0.07936507936507936,5.9523809523809524e-05
2025-05-14,QQQ,0.17664359861591694,0.24727851925083758,0.07063492063492063,5.297619047619048e-05
2025-05-14,SPY,0.1366782006920415,0.10682181369279736,-0.029856386999244144,2.239229024943311e-05
2025-05-14,__CASH__,0.5499999999999999,0.4298563869992441,-0.12014361300075582,9.010770975056687e-05
2025-05-15,IWM,0.21604328005712087,0.25697208447538067,0.0409288044182598,3.0696603313694845e-05
2025-05-15,QQQ,0.24727851925083758,0.27730766968985865,0.030029150439021074,2.2521862829265806e-05
2025-05-15,SPY,0.10682181369279736,0.18586385883551648,0.07904204514271912,5.9281533857039336e-05
2025-05-15,__CASH__,0.4298563869992441,0.2798563869992441,-0.15000000000000002,0.00011250000000000002
2025-05-16,IWM,0.25697208447538067,0.2979008888936405,0.040928804418259856,3.069660331369489e-05
2025-05-16,QQQ,0.27730766968985865,0.3073368201288797,0.030029150439021046,2.2521862829265785e-05
2025-05-16,SPY,0.18586385883551648,0.2649059039782356,0.07904204514271912,5.9281533857039336e-05
2025-05-16,__CASH__,0.2798563869992441,0.1298563869992441,-0.15,0.0001125
2025-05-19,IWM,0.2979008888936405,0.3333333333333333,0.03543244443969279,2.6574333329769595e-05
2025-05-19,QQQ,0.3073368201288797,0.3333333333333333,0.02599651320445362,1.9497384903340215e-05
2025-05-19,SPY,0.2649059039782356,0.3333333333333333,0.06842742935509771,5.132057201632328e-05
2025-05-19,__CASH__,0.1298563869992441,0.0,-0.1298563869992441,9.739229024943307e-05
2025-05-21,IWM,0.3333333333333333,0.2583333333333333,-0.07500000000000001,5.625000000000001e-05
2025-05-21,QQQ,0.3333333333333333,0.48333333333333334,0.15000000000000002,0.00011250000000000002
2025-05-21,SPY,0.3333333333333333,0.2583333333333333,-0.07500000000000001,5.625000000000001e-05
2025-05-22,IWM,0.2583333333333333,0.2195833333333333,-0.03875000000000001,2.90625e-05
2025-05-22,QQQ,0.48333333333333334,0.41083333333333333,-0.07250000000000001,5.437500000000001e-05
2025-05-22,SPY,0.2583333333333333,0.2195833333333333,-0.03875000000000001,2.90625e-05
2025-05-22,__CASH__,0.0,0.15,0.15,0.0001125
2025-05-23,IWM,0.2195833333333333,0.1808333333333333,-0.03875000000000001,2.90625e-05
2025-05-23,QQQ,0.41083333333333333,0.3383333333333333,-0.07250000000000001,5.437500000000001e-05
2025-05-23,SPY,0.2195833333333333,0.1808333333333333,-0.03875000000000001,2.90625e-05
2025-05-23,__CASH__,0.15,0.3,0.15,0.0001125
2025-05-27,IWM,0.1808333333333333,0.14208333333333328,-0.03875000000000001,2.90625e-05
2025-05-27,QQQ,0.3383333333333333,0.2658333333333333,-0.07250000000000001,5.437500000000001e-05
2025-05-27,SPY,0.1808333333333333,0.14208333333333328,-0.03875000000000001,2.90625e-05
2025-05-27,__CASH__,0.3,0.44999999999999996,0.14999999999999997,0.00011249999999999998
2025-05-28,IWM,0.14208333333333328,0.10333333333333329,-0.03874999999999999,2.9062499999999998e-05
2025-05-28,QQQ,0.2658333333333333,0.1933333333333333,-0.07250000000000001,5.437500000000001e-05
2025-05-28,SPY,0.14208333333333328,0.10333333333333329,-0.03874999999999999,2.9062499999999998e-05
2025-05-28,__CASH__,0.44999999999999996,0.6,0.15000000000000002,0.00011250000000000002
2025-05-29,IWM,0.10333333333333329,0.0645833333333333,-0.03874999999999999,2.9062499999999998e-05
2025-05-29,QQQ,0.1933333333333333,0.1208333333333333,-0.0725,5.4374999999999994e-05
2025-05-29,SPY,0.10333333333333329,0.0645833333333333,-0.03874999999999999,2.9062499999999998e-05
2025-05-29,__CASH__,0.6,0.75,0.15000000000000002,0.00011250000000000002
2025-05-30,IWM,0.0645833333333333,0.025833333333333312,-0.038749999999999986,2.906249999999999e-05
2025-05-30,QQQ,0.1208333333333333,0.04833333333333331,-0.0725,5.4374999999999994e-05
2025-05-30,SPY,0.0645833333333333,0.025833333333333312,-0.038749999999999986,2.906249999999999e-05
