Date,Asset,ret_1,ret_5,ret_21,ret_63,vol_20,vol_60,primary_score,fwd_return,cost_return,volatility,edge_hat,signed_realized_edge,meta_label
2023-01-27,DBC,-0.011177638321621775,-0.012754139253000618,0.0012126356475954392,-0.025056373861052528,0.164209816505834,0.199357453076274,-0.0019927137699414644,-0.046830791559919316,0.00075,0.164209816505834,0.0019927137699414644,0.046830791559919316,1.0
2023-01-27,GLD,-0.0013929904624704337,-0.0003903846731589944,0.06254818975684451,0.15640731811464836,0.1246143432663109,0.1595945209815512,0.03347973972867395,-0.032139239301436584,0.00075,0.1246143432663109,0.03347973972867395,-0.032139239301436584,0.0
2023-01-27,IEF,-0.001512704890428651,-0.001512704890428651,0.03210339365879711,0.052445126471588166,0.09830681227476744,0.10160079631223304,0.016185236260342874,-0.0021093028818837123,0.00075,0.09830681227476744,0.016185236260342874,-0.0021093028818837123,0.0
2023-01-27,IWM,0.005409567922304959,0.024535366751522902,0.09444648430244484,0.0636958013664799,0.17517293447577884,0.24422616985940626,0.0577344113437856,0.039086402367092044,0.00075,0.17517293447577884,0.0577344113437856,0.039086402367092044,1.0
2023-01-27,QQQ,0.009954360735343837,0.04804018773349772,0.12398537624723582,0.06850406863443559,0.20346204428152248,0.28691272765695125,0.08098260529666518,0.03348394377602126,0.00075,0.20346204428152248,0.08098260529666518,0.03348394377602126,1.0
2023-01-27,SPY,0.002297632116796011,0.024755063201208793,0.06366033133239823,0.06681030206881688,0.15644592170013624,0.21403148240569828,0.04155880893381258,0.016441498862920012,0.00075,0.15644592170013624,0.04155880893381258,0.016441498862920012,1.0
2023-01-27,TLT,-0.0025237962410590287,0.0048026961583600425,0.06560827419854287,0.11431429799415471,0.19899580441952736,0.21720008484011252,0.035172085302521375,0.0024787438266138384,0.00075,0.19899580441952736,0.035172085302521375,0.0024787438266138384,1.0
2023-01-27,UUP,0.0014582018255904217,0.0010932128172367328,-0.017876321205776757,-0.06061762848798169,0.08571605449642061,0.10608505339934342,-0.009432667713327451,0.011649187416664653,0.00075,0.08571605449642061,0.009432667713327451,-0.011649187416664653,0.0
2023-01-30,DBC,-0.012918820851704815,-0.02783290123053561,-0.0004087796133616095,-0.03915515591764007,0.17077499745302868,0.19853283318039455,-0.008169597154909329,-0.0314928232914129,0.00075,0.17077499745302868,0.008169597154909329,0.0314928232914129,1.0
2023-01-30,GLD,-0.002566715270248765,-0.004843346614303856,0.06461789415811303,0.15522804808697654,0.12590826899087695,0.15921924642374924,0.03287564772723446,-0.027634746780148767,0.00075,0.12590826899087695,0.03287564772723446,-0.027634746780148767,0.0
2023-01-30,IEF,-0.0031306586438782924,-0.001416243835120401,0.031344774445320134,0.0417768640342453,0.09895351041181838,0.10191103435882544,0.015407978522001103,-0.007604845100080193,0.00075,0.09895351041181838,0.015407978522001103,-0.007604845100080193,0.0
2023-01-30,IWM,-0.013925502584192229,-0.0020818475350442567,0.09622971605218877,0.04864898410809948,0.17141770733247777,0.24603543405705566,0.049893930451142855,0.03851488357366417,0.00075,0.17141770733247777,0.049893930451142855,0.03851488357366417,1.0
2023-01-30,QQQ,-0.020219010935426884,0.004533421062150156,0.11599384103181443,0.06631306281907645,0.212692703199024,0.28930379789636584,0.06303377124327705,0.04588824503737077,0.00075,0.212692703199024,0.06303377124327705,0.04588824503737077,1.0
2023-01-30,SPY,-0.012546840152870331,-9.980158079025969e-05,0.06353210018624922,0.0590806863711979,0.15712317056629801,0.2155302155189154,0.033447432822331896,0.023066081836723207,0.00075,0.15712317056629801,0.033447432822331896,0.023066081836723207,1.0
2023-01-30,TLT,-0.003654634619818742,0.005866232458198617,0.06800622093236974,0.09873737232768054,0.19836167119155754,0.2169500212356562,0.03608988020086815,-0.0012938648157519994,0.00075,0.19836167119155754,0.03608988020086815,-0.0012938648157519994,0.0
2023-01-30,UUP,0.0036403560981537186,0.0032751042040521927,-0.017812559306377262,-0.06449170077236788,0.08516530313456178,0.10654594553440123,-0.008348054891908622,0.01378312976989915,0.00075,0.08516530313456178,0.008348054891908622,-0.01378312976989915,0.0
2023-01-31,DBC,0.017177903613498025,-0.005597757551601745,0.01801070946098715,-0.011060797956391033,0.17831945336707353,0.20085832901231154,0.008742725205039666,-0.029754769270853965,0.00075,0.17831945336707353,0.008742725205039666,-0.029754769270853965,0.0
2023-01-31,GLD,0.0036362115419990015,-0.004825799440195122,0.06254069989265987,0.171389392611343,0.1257729515750018,0.15799633652122733,0.032105387544574454,-0.030265915075710526,0.00075,0.1257729515750018,0.032105387544574454,-0.030265915075710526,0.0
2023-01-31,IEF,0.005065385531639155,-0.002112186182467668,0.03150367731806636,0.05246341984998559,0.09765796000579902,0.10212244676226616,0.015908733512262248,-0.015030491357545195,0.00075,0.09765796000579902,0.015908733512262248,-0.015030491357545195,0.0
2023-01-31,IWM,0.024285738666453005,0.024340619739664948,0.09510998875974286,0.050248369732193376,0.18419749941894414,0.24065942266016332,0.05861545976629963,0.021412162386762246,0.00075,0.18419749941894414,0.05861545976629963,0.021412162386762246,1.0
2023-01-31,QQQ,0.014986265644048702,0.021673926618910322,0.10576490202305111,0.050157653609567365,0.2149170221352585,0.2812132188014394,0.06361865920554569,0.051795519589626915,0.00075,0.2149170221352585,0.06361865920554569,0.051795519589626915,1.0
2023-01-31,SPY,0.014703368599813249,0.01569212498304684,0.060087585006339594,0.04968035430583284,0.16173018877229106,0.21052520523628712,0.03726320114404534,0.021427802810269903,0.00075,0.16173018877229106,0.03726320114404534,0.021427802810269903,1.0
2023-01-31,TLT,0.007994607872260584,-0.0004665912308964293,0.06446160739891638,0.11518692760184734,0.19238168901235722,0.21694562416274357,0.03362824809783957,-0.017166410593752457,0.00075,0.19238168901235722,0.03362824809783957,-0.017166410593752457,0.0
2023-01-31,UUP,-0.0021762752744011182,0.0021857890316503426,-0.01397855125460934,-0.06809494276326222,0.0848312518714645,0.10593355343018598,-0.0069379630071141115,0.014176721279639093,0.00075,0.0848312518714645,0.0069379630071141115,-0.014176721279639093,0.0
2023-02-01,DBC,-0.018898359781364893,-0.021652051588630594,-0.010142045203433092,-0.022797658985304947,0.17029098193110523,0.2043521031098185,-0.011708187909853318,-0.009016427112057301,0.00075,0.17029098193110523,0.011708187909853318,0.009016427112057301,1.0
2023-02-01,GLD,0.012596814339808304,0.003092030018809089,0.07091487162567711,0.19590542946092304,0.1289270013361412,0.15864265616356818,0.03957872373114685,-0.039962539659875285,0.00075,0.1289270013361412,0.03957872373114685,-0.039962539659875285,0.0
2023-02-01,IEF,0.007191989814635091,0.003953669994688713,0.043261027175584,0.06486059888268114,0.0971833046176393,0.10228352940093363,0.024095798590498447,-0.018453416446624016,0.00075,0.0971833046176393,0.024095798590498447,-0.018453416446624016,0.0
2023-02-01,IWM,0.01571977086859966,0.03755672197234472,0.1154509512612325,0.06576865583493952,0.18392903826712656,0.2417779501825744,0.07348924155848817,-0.00910071291311787,0.00075,0.18392903826712656,0.07348924155848817,-0.00910071291311787,0.0
2023-02-01,QQQ,0.02138338324260558,0.04584163946665898,0.1300887193951965,0.08523255619588754,0.217292037127302,0.28039565655014087,0.08386418594593088,0.011464885454518292,0.00075,0.217292037127302,0.08386418594593088,0.011464885454518292,1.0
2023-02-01,SPY,0.010627675186067664,0.026102133597854627,0.07418338542023917,0.06855431534575995,0.16142018197286334,0.2098885851603744,0.04786602804084459,-0.00036499065437922695,0.00075,0.16142018197286334,0.04786602804084459,-0.00036499065437922695,0.0
2023-02-01,TLT,0.012021267696286086,0.009102299151904969,0.08937667923388348,0.13669494311229635,0.18676400381844316,0.21735617711607047,0.04976648781356213,-0.024219014152902396,0.00075,0.18676400381844316,0.04976648781356213,-0.024219014152902396,0.0
2023-02-01,UUP,-0.009451067798223467,-0.004020514829821686,-0.020136585036558685,-0.08458728406214766,0.079550538951396,0.10528001293589523,-0.012647848408598124,0.024954062784630304,0.00075,0.079550538951396,0.012647848408598124,-0.024954062784630304,0.0
2023-02-02,DBC,-0.007377019902558901,-0.0331337632991483,0.006650116087695279,-0.04446129663323162,0.1593422445981055,0.19189010096362152,-0.006945010323073056,-0.009496356046285959,0.00075,0.1593422445981055,0.006945010323073056,0.009496356046285959,1.0
2023-02-02,GLD,-0.02075193653580043,-0.008748020914581933,0.039985948997501186,0.15925965146206855,0.1505804069840804,0.15540308910327166,0.018361804644404896,-0.027374903228053138,0.00075,0.1505804069840804,0.018361804644404896,-0.027374903228053138,0.0
2023-02-02,IEF,-0.00040124879044745043,0.007193853848425524,0.03473987674732659,0.06462559762538045,0.09497604230128882,0.10210834449178342,0.020456638675440328,-0.02247406503954208,0.00075,0.09497604230128882,0.020456638675440328,-0.02247406503954208,0.0
2023-02-02,IWM,0.019692476340284593,0.051760818020478494,0.1437139397001761,0.08527642175649852,0.18885528730020038,0.24335580596869058,0.09291092491369396,-0.04230527276219742,0.00075,0.18885528730020038,0.09291092491369396,-0.04230527276219742,0.0
2023-02-02,QQQ,0.03589004923859629,0.06265764782708194,0.1786144716830429,0.13578672162684424,0.23957800566467313,0.2872018251990451,0.11590675226611895,-0.032208477839619665,0.00075,0.23957800566467313,0.11590675226611895,-0.032208477839619665,0.0
2023-02-02,SPY,0.01455716017122799,0.029722061468285377,0.09442791294025144,0.08887407924534352,0.16517625623964377,0.20993000303901477,0.06022309396282167,-0.023249863354712685,0.00075,0.16517625623964377,0.06022309396282167,-0.023249863354712685,0.0
2023-02-02,TLT,0.0012939814519148385,0.015130561194260705,0.07035924955629658,0.12762779742320784,0.1830465000996503,0.21378042351237378,0.04165184700817884,-0.0347119970790668,0.00075,0.1830465000996503,0.04165184700817884,-0.0347119970790668,0.0
2023-02-02,UUP,0.006605494309064985,0.0,-0.024190617607126597,-0.07823357467774761,0.08395167117876368,0.10048762477707561,-0.012732384079158818,0.016769880672589554,0.00075,0.08395167117876368,0.012732384079158818,-0.016769880672589554,0.0
2023-02-03,DBC,-0.025185706158394994,-0.046830791559919316,-0.0008462758927642033,-0.07685357936974457,0.18290288044062772,0.1973863531473973,-0.01692937664087055,0.03049542796524718,0.00075,0.18290288044062772,0.01692937664087055,-0.03049542796524718,0.0
2023-02-03,GLD,-0.024957770292002968,-0.032139239301436584,0.0045752507864678105,0.13826371421096018,0.17016341486894743,0.16448577599988418,-0.008218482073283958,-0.0005765369517169994,0.00075,0.17016341486894743,0.008218482073283958,0.0005765369517169994,0.0
2023-02-03,IEF,-0.010735441669583845,-0.0021093028818837123,0.015843971649937227,0.054988893455344634,0.10347455717908588,0.10453158864758441,0.007280774025906385,-0.01663284995015024,0.00075,0.10347455717908588,0.007280774025906385,-0.01663284995015024,0.0
2023-02-03,IWM,-0.006706284415417985,0.039086402367092044,0.12206673284214986,0.11498617925205101,0.18480859570165617,0.2439226794398787,0.07734603640621746,-0.03391042292928592,0.00075,0.18480859570165617,0.07734603640621746,-0.03391042292928592,0.0
2023-02-03,QQQ,-0.017772452020786145,0.03348394377602126,0.15217873532224946,0.15519817737283303,0.24232330834783444,0.2897484836579804,0.09223508476476391,-0.02116408674518222,0.00075,0.24232330834783444,0.09223508476476391,-0.02116408674518222,0.0
2023-02-03,SPY,-0.010629231306481746,0.016441498862920012,0.07449965927100166,0.1050322864424924,0.16426266396442396,0.21082851237556877,0.04514034237360157,-0.010452144736280311,0.00075,0.16426266396442396,0.04514034237360157,-0.010452144736280311,0.0
2023-02-03,TLT,-0.014955583087950086,0.0024787438266138384,0.04010215930077332,0.11560547160361723,0.19292075111176166,0.2152392853906655,0.021321727625910683,-0.03102134329470474,0.00075,0.19292075111176166,0.021321727625910683,-0.03102134329470474,0.0
2023-02-03,UUP,0.013124376108612834,0.011649187416664653,-0.007854273442906234,-0.0701625363823899,0.09068165913866609,0.1041855921344814,-2.718760512356532e-05,0.006836928140320442,0.00075,0.09068165913866609,2.718760512356532e-05,-0.006836928140320442,0.0
2023-02-06,DBC,0.002964843528299177,-0.0314928232914129,0.0072309876220668645,-0.07339626864240056,0.18218904368279729,0.19639853728104226,-0.008245556414099027,0.0253377955619154,0.00075,0.18218904368279729,0.008245556414099027,-0.0253377955619154,0.0
2023-02-06,GLD,0.0020754098721176284,-0.027634746780148767,0.019352586025537466,0.1449839280652767,0.15750721109396532,0.158513637546073,0.0007791807179058827,-0.007709190773305119,0.00075,0.15750721109396532,0.0007791807179058827,-0.007709190773305119,0.0
2023-02-06,IEF,-0.008620576094025334,-0.007604845100080193,0.008538437693191847,0.05047440860317742,0.09870109050953324,0.10571272390689385,0.001237787349131372,-0.005729070961418503,0.00075,0.09870109050953324,0.001237787349131372,-0.005729070961418503,0.0
2023-02-06,IWM,-0.01446786374463993,0.03851488357366417,0.11780309479569961,0.10627181261533214,0.18846660824186423,0.24612838506181586,0.07272388583341065,-0.007932349902142422,0.00075,0.18846660824186423,0.07272388583341065,-0.007932349902142422,0.0
2023-02-06,QQQ,-0.008459274723082055,0.04588824503737077,0.16060050093672928,0.16824727590223332,0.23767751044288035,0.29041120047046476,0.09779795011068258,0.002997476418721723,0.00075,0.23767751044288035,0.09779795011068258,0.002997476418721723,1.0
2023-02-06,SPY,-0.0061111865540462995,0.023066081836723207,0.08026266701774842,0.1097058790317973,0.15293843078681543,0.21123856788239237,0.048589469814865435,0.007319885424638128,0.00075,0.15293843078681543,0.048589469814865435,0.007319885424638128,1.0
2023-02-06,TLT,-0.00740416163908153,-0.0012938648157519994,0.02810279082582201,0.1133540056334652,0.18551778409371816,0.21543221446132788,0.013434590956439353,-0.015579150100769934,0.00075,0.18551778409371816,0.013434590956439353,-0.015579150100769934,0.0
2023-02-06,UUP,0.005757404863607984,0.01378312976989915,-0.011319377042879997,-0.07249984898624273,0.08159322619358102,0.10480511311628588,-0.0006343740155171102,-0.001788879849545122,0.00075,0.08159322619358102,0.0006343740155171102,0.001788879849545122,1.0
2023-02-07,DBC,0.01900330066528566,-0.029754769270853965,0.02072756863681602,-0.08669322200554141,0.1895150761721789,0.19551963747387527,0.001581508904552806,0.00953168508742741,0.00075,0.1895150761721789,0.001581508904552806,0.00953168508742741,1.0
2023-02-07,GLD,0.000920425708082595,-0.030265915075710526,0.0015542513570712124,0.11190639975862116,0.1573444905303926,0.15794831769793574,-0.008478584926757618,-0.007874440457700582,0.00075,0.1573444905303926,0.008478584926757618,0.007874440457700582,1.0
2023-02-07,IEF,-0.0024550663586498933,-0.015030491357545195,-0.006720474916926511,0.050139187327120194,0.09846932511265868,0.10578229719873469,-0.008432861866946093,-0.007794153035662221,0.00075,0.09846932511265868,0.008432861866946093,0.007794153035662221,1.0
2023-02-07,IWM,0.007417349314294608,0.021412162386762246,0.10136269519666818,0.0996329076261222,0.18841757618886307,0.23899834953190516,0.06071202837578269,-0.01569700666527274,0.00075,0.18841757618886307,0.06071202837578269,-0.01569700666527274,0.0
2023-02-07,QQQ,0.020719002928723196,0.051795519589626915,0.15282753005214822,0.17357546678240143,0.24292456301863488,0.2880370693962191,0.09728251465768321,-0.010100633914660206,0.00075,0.24292456301863488,0.09728251465768321,-0.010100633914660206,0.0
2023-02-07,SPY,0.013078481140086362,0.021427802810269903,0.06985654112412032,0.10826782359003362,0.1564263265385922,0.20760494011770855,0.04427852246716697,-0.006141687414470853,0.00075,0.1564263265385922,0.04427852246716697,-0.006141687414470853,0.0
2023-02-07,TLT,-0.00802556061752091,-0.017166410593752457,0.0014285795937765133,0.12329061016313525,0.18692637223965844,0.21640626912796646,-0.0047988993879409785,-0.009899103981950264,0.00075,0.18692637223965844,0.0047988993879409785,0.009899103981950264,1.0
2023-02-07,UUP,-0.001788879849545122,0.014176721279639093,0.0,-0.05646779357102627,0.07878541555124995,0.10344269002319781,0.0047600205604098845,-0.00071697576305918,0.00075,0.07878541555124995,0.0047600205604098845,-0.00071697576305918,0.0
2023-02-08,DBC,0.0020720308611330562,-0.009016427112057301,0.010869573138183819,-0.07681241752417678,0.1895805889554311,0.19457162129821362,0.002212005555161916,-0.0033084663704884276,0.00075,0.1895805889554311,0.002212005555161916,-0.0033084663704884276,0.0
2023-02-08,GLD,0.002471594120761589,-0.039962539659875285,0.00178057178475588,0.11908884717185186,0.15704626895863139,0.14628350586632172,-0.010334126242318303,-0.020182353067776826,0.00075,0.15704626895863139,0.010334126242318303,0.020182353067776826,1.0
2023-02-08,IEF,0.0036918380828241393,-0.018453416446624016,-0.00558054164438182,0.05775223473412683,0.09705215565011363,0.0960337938773016,-0.008153464310379794,-0.014406920099332532,0.00075,0.09705215565011363,0.008153464310379794,0.014406920099332532,1.0
2023-02-08,IWM,-0.014623054338920083,-0.00910071291311787,0.08342712432924881,0.07866293916428968,0.19614183278722888,0.20742891353449047,0.04192807106539179,0.009028550946441172,0.00075,0.19614183278722888,0.04192807106539179,0.009028550946441172,1.0
2023-02-08,QQQ,-0.017781110971354375,0.011464885454518292,0.12504617927643102,0.1401718958910967,0.25737385481835584,0.25116502427730153,0.07043597626043305,0.015540204933865542,0.00075,0.25737385481835584,0.07043597626043305,0.015540204933865542,1.0
2023-02-08,SPY,-0.010934690880718856,-0.00036499065437922695,0.05875846726976697,0.08576310880180094,0.16345495589612283,0.1779455955623717,0.03159797465108472,0.00810916197470779,0.00075,0.16345495589612283,0.03159797465108472,0.00810916197470779,1.0
2023-02-08,TLT,0.004759219602465947,-0.024219014152902396,0.0008659897005725004,0.14001004026900543,0.17764188290284433,0.2029437743041856,-0.006159922710496011,-0.023777810872605776,0.00075,0.17764188290284433,0.006159922710496011,0.023777810872605776,1.0
